StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4,Q4_10_TEXT,Q5,Q6,Q6_4_TEXT,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_6_TEXT,Q8,ci,e
2019-08-15T00:00:00Z,2019-08-15T05:53:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,American,NA,Somewhat dissatisfied,Web browser on desktop or laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Mr.TommyWilliamsonIV@hotmail.com
2019-08-13T00:00:00Z,2019-08-13T01:54:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,NA,NA,I don't have any groceries,NA,NA,Mexican,NA,Neither satisfied nor dissatisfied,Other:,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,EvelineGutmann@outlook.com
2019-08-23T00:00:00Z,2019-08-23T01:52:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Mexican,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,Courier service,NA,NA,NA,1,FlaviaEichmann@gmail.com
2019-08-24T00:00:00Z,2019-08-24T08:18:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Burgers,NA,Extremely dissatisfied,Phone call,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Mr.AubreyTillman@hotmail.com
2019-08-15T00:00:00Z,2019-08-15T00:17:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,MeganCremin@hotmail.com
2019-08-14T00:00:00Z,2019-08-14T02:09:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,I don't want to cook,NA,I don't have any groceries,NA,NA,American,NA,Somewhat dissatisfied,Web browser on desktop or laptop,NA,NA,NA,NA,Food packaging,NA,NA,NA,NA,1,ParisQuigley@yahoo.com
2019-08-19T00:00:00Z,2019-08-19T04:37:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,I don't have the time to cook,NA,Chinese,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,JeanneMarks-Erdman@outlook.com
2019-08-14T00:00:00Z,2019-08-14T02:47:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,NA,NA,Mexican,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,1,Mr.EldonThompsonPhD@hotmail.com
2019-08-18T00:00:00Z,2019-08-18T02:03:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,NA,NA,NA,NA,NA,Pizza,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,Food packaging,NA,NA,NA,NA,1,DorothyOndricka@hotmail.com
2019-08-22T00:00:00Z,2019-08-22T01:36:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,NA,NA,Chinese,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,Courier service,NA,NA,NA,1,JessieVandervort@outlook.com
2019-08-17T00:00:00Z,2019-08-17T02:02:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,I don't have the time to cook,NA,Thai,NA,Neither satisfied nor dissatisfied,Other:,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,1,HortenseWisozk@me.com
2019-08-16T00:00:00Z,2019-08-16T06:50:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,NA,NA,Burgers,NA,Somewhat satisfied,Phone call,NA,NA,NA,NA,NA,NA,Other:,NA,NA,24,Dr.ShadeLubowitz@hotmail.com
2019-08-21T00:00:00Z,2019-08-21T05:02:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Indian,NA,Somewhat satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,JaxonYundtDVM@yahoo.com
2019-08-17T00:00:00Z,2019-08-17T08:14:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat satisfied,Phone call,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,10,StacieSchaden@outlook.com
2019-08-23T00:00:00Z,2019-08-23T05:43:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,I don't have any groceries,NA,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,Courier service,NA,NA,NA,1,BrienBlock-Cartwright@outlook.com
2019-08-15T00:00:00Z,2019-08-15T07:14:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,NA,NA,Italian,NA,Extremely dissatisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,KaneWalter@hotmail.com
2019-08-23T00:00:00Z,2019-08-23T03:24:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Other,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,JeanneLindgren@hotmail.com
2019-08-16T00:00:00Z,2019-08-16T05:46:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Extremely satisfied,Phone call,NA,NA,Food temperature,Delivery price,NA,NA,NA,NA,NA,1,KatheyHaleyMD@me.com
2019-08-22T00:00:00Z,2019-08-22T01:49:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,I want a specific meal or item,NA,NA,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,Other:,NA,NA,12,DelliaThiel@outlook.com
2019-08-16T00:00:00Z,2019-08-16T02:19:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,Food packaging,NA,NA,NA,NA,1,JordenLabadie@yahoo.com
2019-08-19T00:00:00Z,2019-08-19T04:52:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,5,ShelbiKshlerin-Murphy@outlook.com
2019-08-17T00:00:00Z,2019-08-17T07:00:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Neither satisfied nor dissatisfied,Other:,NA,NA,NA,Delivery price,NA,NA,Other:,NA,NA,24,BernieceJakubowski@yahoo.com
2019-08-24T00:00:00Z,2019-08-24T03:35:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,I'm ordering for a group,I don't want to cook,NA,NA,I don't have the time to cook,NA,Mexican,NA,Somewhat dissatisfied,Web browser on desktop or laptop,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,1,ConnieWuckert-Mayer@yahoo.com
2019-08-13T00:00:00Z,2019-08-13T02:08:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,NA,NA,NA,NA,NA,Pizza,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,VivaHansen@outlook.com
2019-08-22T00:00:00Z,2019-08-22T08:15:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,NA,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,12,ElenorePfeffer@yahoo.com
2019-08-19T00:00:00Z,2019-08-19T07:27:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,I don't want to cook,NA,NA,I don't have the time to cook,Other:,American,NA,Neither satisfied nor dissatisfied,Web browser on desktop or laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,IoneOndricka@gmail.com
2019-08-15T00:00:00Z,2019-08-15T03:27:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,American,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,Courier service,Other:,NA,NA,24,AshaHalvorson@outlook.com
2019-08-18T00:00:00Z,2019-08-18T07:38:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Chinese,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,12,CarleeEffertz@outlook.com
2019-08-21T00:00:00Z,2019-08-21T04:41:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Sushi,NA,Somewhat dissatisfied,Other:,NA,NA,Food temperature,NA,NA,Courier service,NA,NA,NA,1,MarcelSkilesV@me.com
2019-08-21T00:00:00Z,2019-08-21T08:01:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,I want a specific meal or item,NA,NA,NA,American,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,AlysSchmeler@outlook.com
2019-08-24T00:00:00Z,2019-08-24T02:20:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Indian,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,1,IvanaHammes@yahoo.com
2019-08-14T00:00:00Z,2019-08-14T03:30:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,Other:,Pizza,NA,Extremely dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,Other:,NA,NA,24,KyleSpinkaIII@hotmail.com
2019-08-20T00:00:00Z,2019-08-20T05:28:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,Courier service,NA,NA,NA,5,RoseveltYundt@hotmail.com
2019-08-22T00:00:00Z,2019-08-22T07:39:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,Food temperature,Delivery price,NA,NA,NA,NA,NA,1,PurlWillms@outlook.com
2019-08-24T00:00:00Z,2019-08-24T03:59:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,NA,NA,Pizza,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,HansonFeestDVM@outlook.com
2019-08-24T00:00:00Z,2019-08-24T04:02:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,NA,NA,American,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,14,Dr.KyrieKuvalis@yahoo.com
2019-08-22T00:00:00Z,2019-08-22T04:53:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,Delivery time,Food temperature,NA,NA,Courier service,NA,NA,NA,5,KordellKuhlman@outlook.com
2019-08-13T00:00:00Z,2019-08-13T07:08:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,I want a specific meal or item,NA,NA,NA,American,NA,Extremely dissatisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,24,LaureenNader@outlook.com
2019-08-15T00:00:00Z,2019-08-15T06:53:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Thai,NA,Somewhat dissatisfied,Other:,NA,Delivery time,NA,Delivery price,Food packaging,NA,NA,NA,NA,24,Mr.KwameCarrollMD@yahoo.com
2019-08-14T00:00:00Z,2019-08-14T03:07:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,I'm ordering for a group,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Pizza,NA,Extremely satisfied,Web browser on desktop or laptop,NA,Delivery time,Food temperature,Delivery price,NA,NA,NA,NA,NA,1,Dr.ValarieEmard@hotmail.com
2019-08-24T00:00:00Z,2019-08-24T08:04:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,I want a specific meal or item,NA,I don't have the time to cook,NA,Burgers,NA,Extremely satisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,5,MissPaisleyJonesDVM@hotmail.com
2019-08-18T00:00:00Z,2019-08-18T06:52:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,Dr.CharlesHarveyIII@hotmail.com
2019-08-15T00:00:00Z,2019-08-15T03:07:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,Delivery time,Food temperature,Delivery price,NA,NA,NA,NA,NA,12,RisaDaniel@hotmail.com
2019-08-19T00:00:00Z,2019-08-19T01:11:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Indian,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,Courier service,NA,NA,NA,1,ChristianAltenwerth-Rice@gmail.com
2019-08-13T00:00:00Z,2019-08-13T01:44:00Z,Survey Preview,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Extremely dissatisfied,Web browser on desktop or laptop,NA,NA,Food temperature,NA,NA,NA,NA,NA,NA,12,WiliamVolkman@yahoo.com
2019-08-15T00:00:00Z,2019-08-15T02:27:00Z,Survey Preview,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,12,Mr.ArleyAbbottIV@outlook.com
2019-08-18T00:00:00Z,2019-08-18T07:26:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,I don't want to cook,NA,NA,NA,NA,Pizza,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,Courier service,NA,NA,NA,5,HubertZulauf@hotmail.com
2019-08-23T00:00:00Z,2019-08-23T00:35:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,I don't want to cook,NA,NA,NA,NA,Indian,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Dr.BobbieGloverMD@hotmail.com
2019-08-18T00:00:00Z,2019-08-18T03:10:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Indian,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,Mrs.KittyKohlerDDS@yahoo.com
2019-08-18T00:00:00Z,2019-08-18T01:08:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,I don't want to cook,NA,I don't have any groceries,I don't have the time to cook,NA,Indian,NA,Neither satisfied nor dissatisfied,Other:,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,1,LoyceKautzer@me.com
2019-08-18T00:00:00Z,2019-08-18T03:28:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Chinese,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,Delivery time,NA,NA,Food packaging,NA,NA,NA,NA,24,Dr.ZavionBarton@outlook.com
2019-08-22T00:00:00Z,2019-08-22T07:08:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,NA,I want a specific meal or item,I don't have any groceries,NA,NA,Mexican,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,1,CaleBrekke@hotmail.com
2019-08-17T00:00:00Z,2019-08-17T05:40:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,24,AngelicMarquardt@hotmail.com
2019-08-18T00:00:00Z,2019-08-18T00:43:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Other,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,VillaMcDermott@gmail.com
2019-08-24T00:00:00Z,2019-08-24T02:18:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,NA,NA,Burgers,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,5,Mr.GarrickHansenDVM@hotmail.com
2019-08-17T00:00:00Z,2019-08-17T07:54:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Sushi,NA,Extremely dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,Other:,NA,NA,24,Mr.DickieWiegandIV@yahoo.com
2019-08-24T00:00:00Z,2019-08-24T04:13:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,I don't have the time to cook,NA,American,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,6,ShannaRohanDDS@me.com
2019-08-17T00:00:00Z,2019-08-17T04:27:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,Other:,NA,NA,1,NellySkiles-Baumbach@outlook.com
2019-08-16T00:00:00Z,2019-08-16T04:38:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,NA,NA,Mexican,NA,Neither satisfied nor dissatisfied,Other:,NA,NA,NA,Delivery price,Food packaging,NA,Other:,NA,NA,1,YettaTrompDDS@me.com
2019-08-14T00:00:00Z,2019-08-14T08:04:00Z,Survey Preview,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,Food packaging,NA,NA,NA,NA,10,FlossieGutmannDVM@outlook.com
2019-08-17T00:00:00Z,2019-08-17T03:04:00Z,Survey Test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Mexican,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,5,Mr.ArdenMillerDDS@hotmail.com
2019-08-18T00:00:00Z,2019-08-18T06:57:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,I don't have any groceries,NA,NA,Burgers,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,NA,Food packaging,Courier service,NA,NA,NA,24,AlleneFadel@hotmail.com
2019-08-18T00:00:00Z,2019-08-18T04:24:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,I don't want to cook,NA,NA,NA,NA,Indian,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,IsaacFrami@yahoo.com
2019-08-18T00:00:00Z,2019-08-18T06:43:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,I don't want to cook,I want a specific meal or item,I don't have any groceries,I don't have the time to cook,NA,Pizza,NA,Neither satisfied nor dissatisfied,NA,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,24,ShaneEbert@yahoo.com
2019-08-24T00:00:00Z,2019-08-24T01:02:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,1,ArlenaHegmann-Ankunding@outlook.com
2019-08-19T00:00:00Z,2019-08-19T07:44:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,NA,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,12,Dr.GeoffreyLoweMD@me.com
2019-08-20T00:00:00Z,2019-08-20T06:26:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,I don't want to cook,NA,NA,NA,NA,Pizza,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,AlphonsineSmitham-Renner@hotmail.com
2019-08-20T00:00:00Z,2019-08-20T04:36:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Pizza,NA,Extremely dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,Food packaging,NA,NA,NA,NA,1,MatiasDickens@yahoo.com
2019-08-19T00:00:00Z,2019-08-19T04:10:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,NA,I want a specific meal or item,NA,NA,NA,Burgers,NA,Extremely dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Dr.GarfieldWaters@outlook.com
2019-08-17T00:00:00Z,2019-08-17T03:38:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Thai,NA,Neither satisfied nor dissatisfied,Web browser on desktop or laptop,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,10,Ms.CassondraWehnerPhD@gmail.com
2019-08-23T00:00:00Z,2019-08-23T01:12:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,I don't have any groceries,NA,NA,Other,NA,Extremely satisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,1,Dr.FrancesHuelJr.@outlook.com
